item_id,name,category,subcategory,tier,group,art_source,shared_icon_key,index,row,column,x,y,width,height,original_r3_index,original_r2_index
obsidian_gloves_enchant,Obsidian Gloves Enchant - Item Find,Consumable,Enchant Scroll,7,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,892
runite_gloves_enchant,Runite Gloves Enchant - Item Find,Consumable,Enchant Scroll,8,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,893
dragonsteel_gloves_enchant,Dragonsteel Gloves Enchant - Item Find,Consumable,Enchant Scroll,9,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,894
aethersteel_gloves_enchant,Aethersteel Gloves Enchant - Item Find,Consumable,Enchant Scroll,10,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,895
voidiron_gloves_enchant,Voidiron Gloves Enchant - Item Find,Consumable,Enchant Scroll,11,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,896
celestium_gloves_enchant,Celestium Gloves Enchant - Item Find,Consumable,Enchant Scroll,12,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,897
bloodstone_gloves_enchant,Bloodstone Gloves Enchant - Item Find,Consumable,Enchant Scroll,13,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,898
moonsteel_gloves_enchant,Moonsteel Gloves Enchant - Item Find,Consumable,Enchant Scroll,14,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,899
sunforged_gloves_enchant,Sunforged Gloves Enchant - Item Find,Consumable,Enchant Scroll,15,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,900
netherite_gloves_enchant,Netherite Gloves Enchant - Item Find,Consumable,Enchant Scroll,16,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,901
stormglass_gloves_enchant,Stormglass Gloves Enchant - Item Find,Consumable,Enchant Scroll,17,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,902
kingssteel_gloves_enchant,Kingssteel Gloves Enchant - Item Find,Consumable,Enchant Scroll,18,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,903
eternium_gloves_enchant,Eternium Gloves Enchant - Item Find,Consumable,Enchant Scroll,19,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,904
astralium_gloves_enchant,Astralium Gloves Enchant - Item Find,Consumable,Enchant Scroll,20,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,905
gravite_gloves_enchant,Gravite Gloves Enchant - Item Find,Consumable,Enchant Scroll,21,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,906
frostiron_gloves_enchant,Frostiron Gloves Enchant - Item Find,Consumable,Enchant Scroll,22,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,907
dusksteel_gloves_enchant,Dusksteel Gloves Enchant - Item Find,Consumable,Enchant Scroll,23,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,908
titanium_gloves_enchant,Titanium Gloves Enchant - Item Find,Consumable,Enchant Scroll,24,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,909
skysteel_gloves_enchant,Skysteel Gloves Enchant - Item Find,Consumable,Enchant Scroll,25,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,910
emberium_gloves_enchant,Emberium Gloves Enchant - Item Find,Consumable,Enchant Scroll,26,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,911
soulsteel_gloves_enchant,Soulsteel Gloves Enchant - Item Find,Consumable,Enchant Scroll,27,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,912
chronite_gloves_enchant,Chronite Gloves Enchant - Item Find,Consumable,Enchant Scroll,28,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,913
worldforge_gloves_enchant,Worldforge Gloves Enchant - Item Find,Consumable,Enchant Scroll,29,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,914
voidglass_gloves_enchant,Voidglass Gloves Enchant - Item Find,Consumable,Enchant Scroll,30,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,915
thalassic_gloves_enchant,Thalassic Gloves Enchant - Item Find,Consumable,Enchant Scroll,31,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,916
ashspire_gloves_enchant,Ashspire Gloves Enchant - Item Find,Consumable,Enchant Scroll,32,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,917
glacirite_gloves_enchant,Glacirite Gloves Enchant - Item Find,Consumable,Enchant Scroll,33,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,918
primordite_gloves_enchant,Primordite Gloves Enchant - Item Find,Consumable,Enchant Scroll,34,consumable.enchant.gloves_item_find,tier-neutral enchantment archetype,enchant.gloves_item_find,358,35,8,1024,4480,128,128,589,919
copper_boots_enchant,Copper Boots Enchant - Gather,Consumable,Enchant Scroll,1,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,920
iron_boots_enchant,Iron Boots Enchant - Gather,Consumable,Enchant Scroll,2,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,921
silver_boots_enchant,Silver Boots Enchant - Gather,Consumable,Enchant Scroll,3,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,922
gold_boots_enchant,Gold Boots Enchant - Gather,Consumable,Enchant Scroll,4,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,923
mythril_boots_enchant,Mythril Boots Enchant - Gather,Consumable,Enchant Scroll,5,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,924
starsteel_boots_enchant,Starsteel Boots Enchant - Gather,Consumable,Enchant Scroll,6,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,925
obsidian_boots_enchant,Obsidian Boots Enchant - Gather,Consumable,Enchant Scroll,7,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,926
runite_boots_enchant,Runite Boots Enchant - Gather,Consumable,Enchant Scroll,8,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,927
dragonsteel_boots_enchant,Dragonsteel Boots Enchant - Gather,Consumable,Enchant Scroll,9,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,928
aethersteel_boots_enchant,Aethersteel Boots Enchant - Gather,Consumable,Enchant Scroll,10,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,929
voidiron_boots_enchant,Voidiron Boots Enchant - Gather,Consumable,Enchant Scroll,11,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,930
celestium_boots_enchant,Celestium Boots Enchant - Gather,Consumable,Enchant Scroll,12,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,931
bloodstone_boots_enchant,Bloodstone Boots Enchant - Gather,Consumable,Enchant Scroll,13,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,932
moonsteel_boots_enchant,Moonsteel Boots Enchant - Gather,Consumable,Enchant Scroll,14,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,933
sunforged_boots_enchant,Sunforged Boots Enchant - Gather,Consumable,Enchant Scroll,15,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,934
netherite_boots_enchant,Netherite Boots Enchant - Gather,Consumable,Enchant Scroll,16,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,935
stormglass_boots_enchant,Stormglass Boots Enchant - Gather,Consumable,Enchant Scroll,17,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,936
kingssteel_boots_enchant,Kingssteel Boots Enchant - Gather,Consumable,Enchant Scroll,18,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,937
eternium_boots_enchant,Eternium Boots Enchant - Gather,Consumable,Enchant Scroll,19,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,938
astralium_boots_enchant,Astralium Boots Enchant - Gather,Consumable,Enchant Scroll,20,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,939
gravite_boots_enchant,Gravite Boots Enchant - Gather,Consumable,Enchant Scroll,21,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,940
frostiron_boots_enchant,Frostiron Boots Enchant - Gather,Consumable,Enchant Scroll,22,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,941
dusksteel_boots_enchant,Dusksteel Boots Enchant - Gather,Consumable,Enchant Scroll,23,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,942
titanium_boots_enchant,Titanium Boots Enchant - Gather,Consumable,Enchant Scroll,24,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,943
skysteel_boots_enchant,Skysteel Boots Enchant - Gather,Consumable,Enchant Scroll,25,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,944
emberium_boots_enchant,Emberium Boots Enchant - Gather,Consumable,Enchant Scroll,26,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,945
soulsteel_boots_enchant,Soulsteel Boots Enchant - Gather,Consumable,Enchant Scroll,27,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,946
chronite_boots_enchant,Chronite Boots Enchant - Gather,Consumable,Enchant Scroll,28,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,947
worldforge_boots_enchant,Worldforge Boots Enchant - Gather,Consumable,Enchant Scroll,29,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,948
voidglass_boots_enchant,Voidglass Boots Enchant - Gather,Consumable,Enchant Scroll,30,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,949
thalassic_boots_enchant,Thalassic Boots Enchant - Gather,Consumable,Enchant Scroll,31,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,950
ashspire_boots_enchant,Ashspire Boots Enchant - Gather,Consumable,Enchant Scroll,32,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,951
glacirite_boots_enchant,Glacirite Boots Enchant - Gather,Consumable,Enchant Scroll,33,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,952
primordite_boots_enchant,Primordite Boots Enchant - Gather,Consumable,Enchant Scroll,34,consumable.enchant.boots_gather,tier-neutral enchantment archetype,enchant.boots_gather,359,35,9,1152,4480,128,128,590,953
copper_smithing_xp_shard,Copper Smithing XP Shard,Consumable,XP Shard,1,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,591,954
iron_smithing_xp_shard,Iron Smithing XP Shard,Consumable,XP Shard,2,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,592,955
silver_smithing_xp_shard,Silver Smithing XP Shard,Consumable,XP Shard,3,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,593,956
gold_smithing_xp_shard,Gold Smithing XP Shard,Consumable,XP Shard,4,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,594,957
mythril_smithing_xp_shard,Mythril Smithing XP Shard,Consumable,XP Shard,5,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,595,958
starsteel_smithing_xp_shard,Starsteel Smithing XP Shard,Consumable,XP Shard,6,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,596,959
obsidian_smithing_xp_shard,Obsidian Smithing XP Shard,Consumable,XP Shard,7,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,597,960
runite_smithing_xp_shard,Runite Smithing XP Shard,Consumable,XP Shard,8,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,598,961
dragonsteel_smithing_xp_shard,Dragonsteel Smithing XP Shard,Consumable,XP Shard,9,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,599,962
aethersteel_smithing_xp_shard,Aethersteel Smithing XP Shard,Consumable,XP Shard,10,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,600,963
voidiron_smithing_xp_shard,Voidiron Smithing XP Shard,Consumable,XP Shard,11,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,601,964
celestium_smithing_xp_shard,Celestium Smithing XP Shard,Consumable,XP Shard,12,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,602,965
bloodstone_smithing_xp_shard,Bloodstone Smithing XP Shard,Consumable,XP Shard,13,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,603,966
moonsteel_smithing_xp_shard,Moonsteel Smithing XP Shard,Consumable,XP Shard,14,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,604,967
sunforged_smithing_xp_shard,Sunforged Smithing XP Shard,Consumable,XP Shard,15,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,605,968
netherite_smithing_xp_shard,Netherite Smithing XP Shard,Consumable,XP Shard,16,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,606,969
stormglass_smithing_xp_shard,Stormglass Smithing XP Shard,Consumable,XP Shard,17,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,607,970
kingssteel_smithing_xp_shard,Kingssteel Smithing XP Shard,Consumable,XP Shard,18,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,608,971
eternium_smithing_xp_shard,Eternium Smithing XP Shard,Consumable,XP Shard,19,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,609,972
astralium_smithing_xp_shard,Astralium Smithing XP Shard,Consumable,XP Shard,20,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,610,973
gravite_smithing_xp_shard,Gravite Smithing XP Shard,Consumable,XP Shard,21,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,611,974
frostiron_smithing_xp_shard,Frostiron Smithing XP Shard,Consumable,XP Shard,22,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,612,975
dusksteel_smithing_xp_shard,Dusksteel Smithing XP Shard,Consumable,XP Shard,23,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,613,976
titanium_smithing_xp_shard,Titanium Smithing XP Shard,Consumable,XP Shard,24,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,614,977
skysteel_smithing_xp_shard,Skysteel Smithing XP Shard,Consumable,XP Shard,25,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,615,978
emberium_smithing_xp_shard,Emberium Smithing XP Shard,Consumable,XP Shard,26,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,616,979
soulsteel_smithing_xp_shard,Soulsteel Smithing XP Shard,Consumable,XP Shard,27,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,617,980
chronite_smithing_xp_shard,Chronite Smithing XP Shard,Consumable,XP Shard,28,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,618,981
worldforge_smithing_xp_shard,Worldforge Smithing XP Shard,Consumable,XP Shard,29,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,619,982
voidglass_smithing_xp_shard,Voidglass Smithing XP Shard,Consumable,XP Shard,30,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,620,983
thalassic_smithing_xp_shard,Thalassic Smithing XP Shard,Consumable,XP Shard,31,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,621,984
ashspire_smithing_xp_shard,Ashspire Smithing XP Shard,Consumable,XP Shard,32,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,622,985
glacirite_smithing_xp_shard,Glacirite Smithing XP Shard,Consumable,XP Shard,33,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,623,986
primordite_smithing_xp_shard,Primordite Smithing XP Shard,Consumable,XP Shard,34,consumable.xp_shard.smithing,tier-neutral XP-shard archetype,shard.smithing,360,36,0,0,4608,128,128,624,987
copper_alchemy_xp_shard,Copper Alchemy XP Shard,Consumable,XP Shard,1,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,625,988
iron_alchemy_xp_shard,Iron Alchemy XP Shard,Consumable,XP Shard,2,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,626,989
silver_alchemy_xp_shard,Silver Alchemy XP Shard,Consumable,XP Shard,3,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,627,990
gold_alchemy_xp_shard,Gold Alchemy XP Shard,Consumable,XP Shard,4,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,628,991
mythril_alchemy_xp_shard,Mythril Alchemy XP Shard,Consumable,XP Shard,5,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,629,992
starsteel_alchemy_xp_shard,Starsteel Alchemy XP Shard,Consumable,XP Shard,6,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,630,993
obsidian_alchemy_xp_shard,Obsidian Alchemy XP Shard,Consumable,XP Shard,7,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,631,994
runite_alchemy_xp_shard,Runite Alchemy XP Shard,Consumable,XP Shard,8,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,632,995
dragonsteel_alchemy_xp_shard,Dragonsteel Alchemy XP Shard,Consumable,XP Shard,9,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,633,996
aethersteel_alchemy_xp_shard,Aethersteel Alchemy XP Shard,Consumable,XP Shard,10,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,634,997
voidiron_alchemy_xp_shard,Voidiron Alchemy XP Shard,Consumable,XP Shard,11,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,635,998
celestium_alchemy_xp_shard,Celestium Alchemy XP Shard,Consumable,XP Shard,12,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,636,999
bloodstone_alchemy_xp_shard,Bloodstone Alchemy XP Shard,Consumable,XP Shard,13,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,637,1000
moonsteel_alchemy_xp_shard,Moonsteel Alchemy XP Shard,Consumable,XP Shard,14,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,638,1001
sunforged_alchemy_xp_shard,Sunforged Alchemy XP Shard,Consumable,XP Shard,15,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,639,1002
netherite_alchemy_xp_shard,Netherite Alchemy XP Shard,Consumable,XP Shard,16,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,640,1003
stormglass_alchemy_xp_shard,Stormglass Alchemy XP Shard,Consumable,XP Shard,17,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,641,1004
kingssteel_alchemy_xp_shard,Kingssteel Alchemy XP Shard,Consumable,XP Shard,18,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,642,1005
eternium_alchemy_xp_shard,Eternium Alchemy XP Shard,Consumable,XP Shard,19,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,643,1006
astralium_alchemy_xp_shard,Astralium Alchemy XP Shard,Consumable,XP Shard,20,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,644,1007
gravite_alchemy_xp_shard,Gravite Alchemy XP Shard,Consumable,XP Shard,21,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,645,1008
frostiron_alchemy_xp_shard,Frostiron Alchemy XP Shard,Consumable,XP Shard,22,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,646,1009
dusksteel_alchemy_xp_shard,Dusksteel Alchemy XP Shard,Consumable,XP Shard,23,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,647,1010
titanium_alchemy_xp_shard,Titanium Alchemy XP Shard,Consumable,XP Shard,24,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,648,1011
skysteel_alchemy_xp_shard,Skysteel Alchemy XP Shard,Consumable,XP Shard,25,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,649,1012
emberium_alchemy_xp_shard,Emberium Alchemy XP Shard,Consumable,XP Shard,26,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,650,1013
soulsteel_alchemy_xp_shard,Soulsteel Alchemy XP Shard,Consumable,XP Shard,27,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,651,1014
chronite_alchemy_xp_shard,Chronite Alchemy XP Shard,Consumable,XP Shard,28,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,652,1015
worldforge_alchemy_xp_shard,Worldforge Alchemy XP Shard,Consumable,XP Shard,29,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,653,1016
voidglass_alchemy_xp_shard,Voidglass Alchemy XP Shard,Consumable,XP Shard,30,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,654,1017
thalassic_alchemy_xp_shard,Thalassic Alchemy XP Shard,Consumable,XP Shard,31,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,655,1018
ashspire_alchemy_xp_shard,Ashspire Alchemy XP Shard,Consumable,XP Shard,32,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,656,1019
glacirite_alchemy_xp_shard,Glacirite Alchemy XP Shard,Consumable,XP Shard,33,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,657,1020
primordite_alchemy_xp_shard,Primordite Alchemy XP Shard,Consumable,XP Shard,34,consumable.xp_shard.alchemy,tier-neutral XP-shard archetype,shard.alchemy,361,36,1,128,4608,128,128,658,1021
copper_supply_cache,Copper Arcane Cache,Consumable,Supply Cache,1,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,659,1022
iron_supply_cache,Iron Arcane Cache,Consumable,Supply Cache,2,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,660,1023
silver_supply_cache,Silver Arcane Cache,Consumable,Supply Cache,3,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,661,1024
gold_supply_cache,Gold Arcane Cache,Consumable,Supply Cache,4,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,662,1025
mythril_supply_cache,Mythril Arcane Cache,Consumable,Supply Cache,5,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,663,1026
starsteel_supply_cache,Starsteel Arcane Cache,Consumable,Supply Cache,6,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,664,1027
obsidian_supply_cache,Obsidian Arcane Cache,Consumable,Supply Cache,7,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,665,1028
